"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2014-11-11","123.83","122.86","124.70","122.37","20.60M","1.51%"
"2014-11-10","121.99","121.31","123.05","121.31","21.29M","2.12%"
"2014-11-7","119.46","119.36","120.82","117.91","15.46M","-0.41%"
"2014-11-6","119.95","121.31","121.31","119.66","10.07M","-0.32%"
"2014-11-5","120.34","119.95","120.72","118.78","12.03M","1.07%"
"2014-11-4","119.07","119.95","120.92","118.88","13.22M","-0.89%"
"2014-11-3","120.14","121.31","121.31","119.46","13.47M","0.16%"
"2014-10-31","119.95","119.85","120.34","118.69","18.43M","1.39%"
"2014-10-30","118.30","118.98","118.98","116.74","15.11M","0.17%"
"2014-10-29","118.10","117.62","118.39","116.84","19.03M","1.33%"
"2014-10-28","116.55","115.58","116.84","114.80","12.24M","1.69%"
"2014-10-27","114.61","115.48","115.48","113.25","12.73M","-1.17%"
"2014-10-24","115.97","117.91","117.91","115.29","10.94M","-0.09%"
"2014-10-23","116.07","115.77","116.36","115.09","13.04M","0.26%"
"2014-10-22","115.77","114.51","115.97","113.54","17.52M","3.38%"
"2014-10-21","111.99","112.28","112.96","111.31","12.02M","0.96%"
"2014-10-20","110.92","110.82","111.31","109.85","11.56M","1.42%"
"2014-10-17","109.37","110.63","111.41","108.98","15.07M","-0.26%"
"2014-10-16","109.66","110.63","111.50","109.27","18.46M","-1.22%"
"2014-10-15","111.02","111.12","112.38","110.44","14.92M","0.88%"
"2014-10-14","110.05","109.85","112.57","109.85","18.54M","-0.87%"
"2014-10-13","111.02","111.12","112.28","110.44","16.02M","-1.12%"
"2014-10-10","112.28","112.57","113.83","112.18","13.60M","-1.87%"
"2014-10-9","114.42","116.45","116.65","113.64","14.58M","-0.50%"
"2014-10-8","115.00","114.51","115.97","114.03","10.59M","-0.92%"
"2014-10-7","116.07","116.16","118.30","115.29","16.84M","-0.08%"
"2014-10-6","116.16","113.06","116.65","112.47","21.77M","3.19%"
"2014-10-3","112.57","111.21","113.35","109.66","28.84M","0.43%"
"2014-9-30","112.09","111.99","113.35","110.05","25.08M","-0.08%"
"2014-9-29","112.18","112.09","112.86","109.47","32.64M","-0.78%"
"2014-9-26","113.06","113.25","113.45","112.18","28.10M","-1.19%"
"2014-9-25","114.42","116.65","116.74","114.12","21.36M","-0.50%"
"2014-9-24","115.00","113.93","115.29","113.93","18.01M","-0.34%"
"2014-9-23","115.39","116.45","117.13","114.32","26.56M","-1.81%"
"2014-9-22","117.52","120.53","121.01","117.42","27.14M","-3.28%"
"2014-9-19","121.50","121.21","123.05","119.36","39.94M","1.87%"
"2014-9-18","119.27","119.66","120.92","118.49","17.46M","-0.89%"
"2014-9-17","120.34","118.59","121.01","118.59","20.32M","2.49%"
"2014-9-16","117.42","118.69","119.66","117.23","16.14M","-1.95%"
"2014-9-15","119.75","119.36","120.82","118.59","14.48M","0.40%"
"2014-9-12","119.27","118.20","121.01","118.20","18.59M","0.57%"
"2014-9-11","118.59","116.94","120.34","116.65","24.77M","0.17%"
"2014-9-10","118.39","119.56","120.14","117.81","30.30M","-3.25%"
"2014-9-8","122.37","123.73","124.51","121.31","20.15M","-1.72%"
"2014-9-5","124.51","126.06","126.06","123.73","10.16M","-0.85%"
"2014-9-4","125.58","126.06","126.06","124.31","12.45M","0.08%"
"2014-9-3","125.48","122.28","125.67","122.08","23.80M","2.86%"
"2014-9-2","121.99","122.47","123.63","121.31","12.87M","-0.71%"
"2014-9-1","122.86","123.25","124.51","122.76","9.73M","0.08%"
"2014-8-29","122.76","122.86","123.54","121.89","16.34M","-1.02%"
"2014-8-28","124.02","126.16","126.16","123.15","18.54M","-0.47%"
"2014-8-27","124.61","125.67","126.25","124.41","13.84M","-0.77%"
"2014-8-26","125.58","125.96","125.96","124.51","12.35M","-0.30%"
"2014-8-25","125.96","126.16","126.84","125.19","9.88M","-0.69%"
"2014-8-22","126.84","128.10","128.10","125.96","12.54M","0.00%"
"2014-8-21","126.84","128.00","128.39","125.67","17.32M","-0.91%"
"2014-8-20","128.00","126.93","128.49","126.35","17.21M","1.62%"
"2014-8-19","125.96","126.16","126.93","125.28","17.03M","0.78%"
"2014-8-18","124.99","126.93","127.13","123.63","22.04M","-1.15%"
"2014-8-15","126.45","126.93","126.93","125.28","20.45M","0.16%"
"2014-8-14","126.25","127.13","128.88","125.38","43.48M","-2.33%"
"2014-8-13","129.26","129.07","129.65","126.35","22.75M","-0.08%"
"2014-8-12","129.36","130.04","130.04","128.88","14.91M","0.76%"
"2014-8-11","128.39","127.61","129.46","126.93","17.53M","1.93%"
"2014-8-8","125.96","124.61","127.61","124.51","19.91M","1.16%"
"2014-8-7","124.51","128.58","128.58","124.31","29.54M","-3.46%"
"2014-8-6","128.97","129.07","129.36","127.13","19.57M","-0.45%"
"2014-8-5","129.55","126.16","130.04","124.99","19.71M","3.33%"
"2014-8-4","125.38","124.22","125.87","123.83","13.29M","0.78%"
"2014-8-1","124.41","123.25","125.67","122.47","18.20M","-0.16%"
"2014-7-31","124.61","125.96","126.74","124.41","20.13M","-0.07%"
"2014-7-30","124.70","126.64","127.03","124.02","22.12M","-1.46%"
"2014-7-29","126.55","126.93","127.03","124.90","21.55M","1.17%"
"2014-7-28","125.09","121.99","125.58","121.31","28.62M","3.20%"
"2014-7-25","121.21","121.40","121.79","120.43","19.95M","0.32%"
"2014-7-24","120.82","121.79","121.79","120.63","15.86M","0.16%"
"2014-7-23","120.63","121.11","121.60","119.75","13.46M","0.17%"
"2014-7-22","120.43","118.39","120.63","118.20","23.33M","2.14%"
"2014-7-21","117.91","118.59","119.17","117.72","11.64M","-1.14%"
"2014-7-18","119.27","118.78","119.56","117.91","10.52M","-0.48%"
"2014-7-17","119.85","120.43","120.82","119.17","14.63M","-0.65%"
"2014-7-16","120.63","119.75","121.21","119.56","12.88M","0.41%"
"2014-7-15","120.14","120.14","120.24","119.46","12.42M","0.81%"
"2014-7-14","119.17","119.17","119.95","118.20","10.28M","0.98%"
"2014-7-11","118.01","117.13","119.17","117.13","13.28M","-0.49%"
"2014-7-10","118.59","118.69","119.56","118.01","14.10M","0.82%"
"2014-7-9","117.62","119.17","119.27","116.55","35.64M","-3.27%"
"2014-7-8","121.60","121.69","122.08","120.34","15.60M","-0.07%"
"2014-7-7","121.69","121.89","122.18","120.14","12.22M","0.24%"
"2014-7-4","121.40","121.31","122.08","119.56","19.65M","0.32%"
"2014-7-3","121.01","118.88","121.50","118.39","22.44M","1.54%"
"2014-7-2","119.17","116.45","119.36","115.97","35.55M","3.89%"
"2014-6-30","114.71","115.77","115.97","113.06","19.32M","-0.17%"
"2014-6-27","114.90","114.51","115.39","113.06","15.67M","0.00%"
"2014-6-26","114.90","112.57","115.00","111.70","27.22M","2.86%"
"2014-6-25","111.70","113.45","113.45","111.12","15.62M","0.18%"
"2014-6-24","111.50","112.09","112.38","110.82","13.38M","0.61%"
"2014-6-23","110.82","112.09","114.32","110.63","21.12M","-1.39%"
"2014-6-20","112.38","112.77","112.86","111.70","14.51M","0.00%"
"2014-6-19","112.38","113.74","114.51","111.70","14.23M","-0.35%"
"2014-6-18","112.77","112.57","113.83","112.09","19.11M","0.53%"
"2014-6-17","112.18","111.99","113.15","111.21","10.91M","-0.86%"
"2014-6-16","113.15","113.54","114.42","112.67","11.76M","0.43%"
"2014-6-13","112.67","110.44","113.35","110.44","11.28M","0.44%"
"2014-6-12","112.18","113.74","115.97","111.60","28.60M","-0.69%"
"2014-6-11","112.96","111.60","113.06","110.44","26.99M","2.55%"
"2014-6-10","110.15","108.20","110.63","106.85","24.79M","2.63%"
"2014-6-9","107.33","105.78","107.53","105.58","17.61M","2.22%"
"2014-6-6","105.00","106.75","107.72","104.91","16.50M","-0.19%"
"2014-6-5","105.20","106.75","107.23","104.52","15.33M","-0.73%"
"2014-6-4","105.97","108.69","108.69","105.78","12.88M","-2.50%"
"2014-6-3","108.69","107.62","108.98","105.88","20.93M","2.47%"
"2014-5-30","106.07","106.94","108.30","105.29","22.19M","-0.45%"
"2014-5-29","106.55","110.63","111.12","106.55","16.11M","-3.09%"
"2014-5-28","109.95","110.24","110.63","108.50","23.85M","1.70%"
"2014-5-27","108.11","108.50","108.50","107.62","7.87M","0.00%"
"2014-5-26","108.11","108.69","109.27","107.04","12.03M","0.27%"
"2014-5-23","107.82","108.98","109.66","107.23","18.97M","-1.06%"
"2014-5-22","108.98","110.24","110.24","108.11","26.83M","0.54%"
"2014-5-21","108.40","107.91","110.44","107.82","23.67M","-0.17%"
"2014-5-20","108.59","106.26","108.69","105.58","31.91M","3.99%"
"2014-5-19","104.42","103.84","105.10","102.96","15.63M","1.04%"
"2014-5-16","103.35","104.23","104.61","102.28","21.81M","-2.11%"
"2014-5-15","105.58","106.75","108.69","104.71","51.69M","5.83%"
"2014-5-14","99.76","100.25","100.25","96.81","20.05M","1.28%"
"2014-5-13","98.50","99.37","100.73","97.92","27.22M","0.70%"
"2014-5-12","97.82","93.36","98.50","93.16","43.16M","5.26%"
"2014-5-9","92.93","91.80","93.67","90.25","21.22M","1.10%"
"2014-5-8","91.92","90.64","92.11","90.37","31.93M","-0.04%"
"2014-5-7","91.96","94.68","94.68","91.22","40.74M","-3.82%"
"2014-5-5","95.61","97.01","97.04","95.10","19.22M","-0.56%"
"2014-5-2","96.15","96.85","97.24","95.30","29.44M","2.53%"
"2014-4-30","93.78","100.15","100.15","93.67","53.86M","-5.17%"
"2014-4-29","98.89","97.04","99.28","96.89","36.50M","0.20%"
"2014-4-28","98.69","99.28","100.15","98.02","24.49M","-2.87%"
"2014-4-25","101.61","103.74","103.74","101.41","16.46M","-1.68%"
"2014-4-24","103.35","103.74","104.03","102.48","15.76M","0.66%"
"2014-4-23","102.67","104.42","105.58","102.58","26.87M","0.85%"
"2014-4-22","101.80","102.48","102.77","101.12","16.81M","-0.19%"
"2014-4-17","101.99","102.77","103.26","101.22","20.11M","0.76%"
"2014-4-16","101.22","101.12","102.87","100.93","20.64M","1.07%"
"2014-4-15","100.15","102.87","103.64","100.05","20.88M","-1.90%"
"2014-4-14","102.09","101.31","104.03","99.57","31.70M","0.19%"
"2014-4-11","101.90","103.84","105.68","101.51","56.38M","-6.74%"
"2014-4-10","109.27","103.84","109.76","102.96","64.27M","7.54%"
"2014-4-9","101.61","101.51","102.87","100.34","36.92M","2.75%"
"2014-4-8","98.89","97.04","100.64","96.62","42.10M","1.59%"
"2014-4-7","97.34","97.82","98.99","96.46","57.18M","-4.47%"
"2014-4-4","101.90","101.31","103.16","99.37","47.91M","-3.93%"
"2014-4-3","106.07","109.66","110.53","105.00","27.87M","-2.67%"
"2014-4-2","108.98","111.21","111.89","108.59","25.98M","-0.36%"
"2014-4-1","109.37","105.58","109.66","104.81","31.25M","4.45%"
"2014-3-31","104.71","105.20","105.20","101.51","29.43M","0.84%"
"2014-3-28","103.84","102.09","104.42","101.90","34.96M","2.59%"
"2014-3-27","101.22","103.06","103.55","99.57","84.67M","-5.87%"
"2014-3-26","107.53","108.79","109.18","106.94","32.26M","-0.80%"
"2014-3-25","108.40","112.38","112.86","108.30","40.13M","-4.85%"
"2014-3-24","113.93","114.22","114.90","112.86","30.50M","2.53%"
"2014-3-21","111.12","108.69","111.70","107.82","37.68M","2.60%"
"2014-3-20","108.30","106.85","111.89","105.10","45.40M","-1.68%"
"2014-3-19","110.15","112.38","112.67","108.11","35.57M","-1.81%"
"2014-3-18","112.18","106.75","112.38","106.75","48.04M","5.76%"
"2014-3-17","106.07","108.50","108.50","104.42","51.56M","-3.11%"
"2014-3-14","109.47","112.77","113.06","106.36","68.39M","-4.07%"
"2014-3-13","114.12","116.45","116.74","113.83","34.95M","-2.33%"
"2014-3-12","116.84","118.39","118.49","115.00","46.49M","-2.51%"
"2014-3-11","119.85","120.72","121.50","119.66","18.86M","0.16%"
"2014-3-10","119.66","120.24","122.47","118.39","30.95M","-2.21%"
"2014-3-7","122.37","122.28","125.38","121.31","25.34M","-0.71%"
"2014-3-6","123.25","122.96","123.44","122.28","21.45M","2.01%"
"2014-3-5","120.82","120.34","122.47","120.34","22.39M","1.63%"
"2014-3-4","118.88","118.30","120.53","118.10","27.41M","1.75%"
"2014-3-3","116.84","117.81","119.75","116.65","33.77M","-3.29%"
"2014-2-28","120.82","122.28","122.47","119.36","31.66M","0.97%"
"2014-2-27","119.66","113.74","119.95","113.74","47.88M","5.20%"
"2014-2-26","113.74","112.57","114.03","112.28","25.02M","1.83%"
"2014-2-25","111.70","113.35","114.12","111.50","25.98M","-0.43%"
"2014-2-24","112.18","113.35","113.35","110.82","15.86M","-0.43%"
"2014-2-21","112.67","110.92","112.96","109.85","30.04M","2.84%"
"2014-2-20","109.56","110.63","111.02","109.18","42.75M","-3.10%"
"2014-2-19","113.06","113.25","114.71","112.18","24.69M","-0.34%"
"2014-2-18","113.45","113.64","113.64","109.27","29.60M","0.78%"
"2014-2-17","112.57","108.69","112.67","108.50","32.28M","5.74%"
"2014-2-14","106.46","106.17","107.53","105.88","28.37M","1.57%"
"2014-2-13","104.81","104.81","106.36","103.84","26.33M","0.37%"
"2014-2-12","104.42","102.58","104.71","102.19","27.53M","1.51%"
"2014-2-11","102.87","104.03","104.23","101.90","25.16M","-0.66%"
"2014-2-10","103.55","102.96","104.13","102.09","32.77M","1.72%"
"2014-2-7","101.80","98.69","102.96","98.69","34.09M","3.15%"
"2014-2-6","98.69","99.57","100.05","97.04","29.64M","-0.39%"
"2014-2-5","99.08","101.31","101.70","97.53","34.07M","0.00%"
"2014-2-4","99.08","102.87","103.93","98.79","48.71M","-6.08%"
"2014-1-30","105.49","100.93","105.78","100.93","40.65M","2.16%"
"2014-1-29","103.26","101.31","103.55","100.25","58.85M","5.77%"
"2014-1-28","97.63","95.26","98.79","95.10","45.07M","2.78%"
"2014-1-27","94.99","95.49","96.38","93.40","43.69M","-2.31%"
"2014-1-24","97.24","97.04","99.96","96.66","41.28M","-4.02%"
"2014-1-23","101.31","103.26","103.26","100.93","20.67M","-0.95%"
"2014-1-22","102.28","100.93","102.48","100.54","28.01M","1.34%"
"2014-1-21","100.93","102.38","102.38","100.25","20.12M","-0.09%"
"2014-1-20","101.02","102.48","102.48","100.93","23.64M","-1.61%"
"2014-1-17","102.67","99.47","102.87","99.47","33.74M","3.22%"
"2014-1-16","99.47","103.55","104.03","99.28","26.29M","0.79%"
"2014-1-15","98.69","96.85","98.79","96.66","19.90M","3.14%"
"2014-1-14","95.69","94.52","96.19","94.52","13.54M","-0.72%"
"2014-1-13","96.38","96.93","97.04","95.49","13.33M","-0.17%"
"2014-1-10","96.54","95.30","97.04","95.10","18.43M","0.89%"
"2014-1-9","95.69","97.04","97.24","95.30","22.48M","-1.70%"
"2014-1-8","97.34","97.92","98.11","97.01","18.87M","1.52%"
"2014-1-7","95.88","97.34","97.34","95.65","15.02M","-0.32%"
"2014-1-6","96.19","95.88","97.72","95.10","20.38M","0.32%"
"2014-1-3","95.88","97.04","97.92","95.65","18.60M","-2.08%"
"2014-1-2","97.92","97.92","98.02","96.31","16.10M","2.00%"
"2013-12-31","96.00","96.85","97.43","95.34","14.82M","-0.24%"
"2013-12-30","96.23","94.72","96.35","94.29","19.40M","2.61%"
"2013-12-27","93.78","91.26","94.02","91.22","17.54M","2.98%"
"2013-12-24","91.07","90.41","91.61","90.41","11.44M","0.43%"
"2013-12-23","90.68","90.33","91.42","89.82","14.69M","0.78%"
"2013-12-20","89.98","89.40","90.37","89.09","22.32M","-0.04%"
"2013-12-19","90.02","92.50","92.50","89.86","15.79M","-0.73%"
"2013-12-18","90.68","89.90","91.22","89.28","14.81M","0.30%"
"2013-12-17","90.41","92.50","92.50","90.25","15.73M","-1.51%"
"2013-12-16","91.80","91.07","92.50","89.86","13.78M","1.46%"
"2013-12-13","90.48","89.90","91.61","89.59","17.15M","-0.26%"
"2013-12-12","90.72","92.11","92.43","89.98","16.24M","-1.51%"
"2013-12-11","92.11","92.39","92.46","90.95","27.19M","1.80%"
"2013-12-10","90.48","90.02","90.91","90.02","11.95M","0.81%"
"2013-12-9","89.75","93.16","93.16","89.59","18.64M","0.53%"
"2013-12-6","89.28","87.73","89.67","86.95","26.85M","2.27%"
"2013-12-5","87.30","85.98","87.50","85.40","17.65M","1.39%"
"2013-12-4","86.10","86.37","87.81","85.83","17.55M","-0.93%"
"2013-12-3","86.91","88.16","88.16","86.76","16.09M","-1.42%"
"2013-12-2","88.16","87.34","88.27","86.60","14.16M","1.30%"
"2013-11-29","87.03","85.83","87.15","85.83","14.74M","1.45%"
"2013-11-28","85.79","86.02","87.22","85.52","22.85M","0.14%"
"2013-11-27","85.67","85.05","85.98","84.93","26.18M","1.00%"
"2013-11-26","84.82","85.01","85.59","84.43","18.55M","-0.22%"
"2013-11-25","85.01","83.46","85.52","82.84","32.03M","3.15%"
"2013-11-22","82.41","81.71","82.80","81.71","13.50M","0.66%"
"2013-11-21","81.87","81.91","82.41","81.05","15.37M","0.68%"
"2013-11-20","81.32","82.53","82.53","80.20","20.98M","0.00%"
"2013-11-19","81.32","82.84","82.91","80.08","19.82M","-1.64%"
"2013-11-18","82.68","83.26","83.38","82.18","34.09M","1.52%"
"2013-11-15","81.44","79.58","81.60","79.58","23.96M","2.14%"
"2013-11-14","79.73","78.61","80.39","77.56","49.15M","4.63%"
"2013-11-13","76.20","76.90","77.44","75.27","36.36M","-4.01%"
"2013-11-12","79.38","80.74","80.86","79.07","20.95M","-0.54%"
"2013-11-11","79.81","78.10","79.89","77.99","19.83M","2.44%"
"2013-11-8","77.91","77.64","78.53","77.05","23.09M","-1.47%"
"2013-11-7","79.07","79.58","79.93","78.64","14.67M","-1.11%"
"2013-11-6","79.96","80.55","80.55","79.46","11.50M","0.04%"
"2013-11-5","79.93","80.55","80.66","78.99","23.24M","-1.20%"
"2013-11-4","80.90","82.72","82.72","80.43","17.39M","-1.37%"
"2013-11-1","82.02","81.52","82.64","81.52","12.53M","-0.15%"
"2013-10-31","82.14","81.91","82.88","81.52","15.53M","-1.26%"
"2013-10-30","83.19","81.91","83.30","81.91","17.72M","2.44%"
"2013-10-29","81.21","84.04","84.23","79.73","33.30M","-3.37%"
"2013-10-28","84.04","83.42","85.32","83.38","13.92M","1.60%"
"2013-10-25","82.72","82.10","83.19","82.10","13.62M","-0.61%"
"2013-10-24","83.23","82.53","83.30","81.71","17.59M","-0.32%"
"2013-10-23","83.50","87.15","87.15","83.46","15.44M","-2.04%"
"2013-10-22","85.24","86.18","86.76","85.17","19.76M","-1.92%"
"2013-10-21","86.91","86.95","88.31","86.37","24.71M","4.18%"
"2013-10-18","83.42","81.91","83.85","81.71","16.39M","2.28%"
"2013-10-17","81.56","82.29","82.41","81.48","8.10M","-0.28%"
"2013-10-16","81.79","82.49","82.49","81.05","9.06M","-0.10%"
"2013-10-15","81.87","82.10","82.49","81.52","16.98M","0.68%"
"2013-10-11","81.32","81.32","81.71","80.74","16.57M","2.24%"
"2013-10-10","79.54","79.93","80.24","79.27","18.90M","-0.96%"
"2013-10-9","80.31","80.74","81.09","79.96","25.75M","-2.87%"
"2013-10-8","82.68","81.13","82.95","80.90","17.32M","2.11%"
"2013-10-7","80.97","81.44","82.22","80.59","10.14M","-0.48%"
"2013-10-4","81.36","80.82","81.63","80.12","12.36M","-0.15%"
"2013-10-3","81.48","81.44","81.52","80.74","11.45M","1.15%"
"2013-10-2","80.55","78.10","81.28","78.10","18.38M","2.01%"
"2013-9-30","78.96","78.80","80.20","78.61","18.45M","-2.63%"
"2013-9-27","81.09","79.38","81.17","79.38","16.59M","2.15%"
"2013-9-26","79.38","79.03","80.16","78.45","13.39M","-0.15%"
"2013-9-25","79.50","77.64","79.58","77.64","13.46M","1.74%"
"2013-9-24","78.14","79.81","79.81","77.83","21.07M","-1.61%"
"2013-9-23","79.42","79.62","80.16","78.72","18.17M","-0.25%"
"2013-9-19","79.62","79.81","80.66","79.19","32.59M","1.95%"
"2013-9-18","78.10","79.77","80.00","77.75","32.31M","-3.91%"
"2013-9-17","81.28","81.83","81.91","80.66","24.31M","-0.57%"
"2013-9-16","81.75","81.13","81.98","80.70","18.70M","2.53%"
"2013-9-13","79.73","78.99","80.39","78.84","17.20M","-0.49%"
"2013-9-12","80.12","77.64","80.20","77.36","20.13M","2.64%"
"2013-9-11","78.06","77.64","78.76","77.52","19.46M","0.80%"
"2013-9-10","77.44","76.86","77.44","76.67","18.31M","2.20%"
"2013-9-9","75.77","75.46","76.16","75.11","14.65M","0.88%"
"2013-9-6","75.11","75.50","75.66","74.34","18.11M","-0.16%"
"2013-9-5","75.23","74.72","75.42","74.26","23.07M","2.27%"
"2013-9-4","73.56","73.33","74.72","73.02","17.80M","-0.22%"
"2013-9-3","73.72","73.33","74.69","73.09","19.35M","0.90%"
"2013-9-2","73.06","71.66","73.21","71.23","20.08M","3.53%"
"2013-8-30","70.57","69.48","70.69","69.33","11.92M","0.50%"
"2013-8-29","70.22","69.29","70.57","69.21","12.40M","1.58%"
"2013-8-28","69.13","69.45","70.18","69.10","13.71M","-1.61%"
"2013-8-27","70.26","68.90","71.42","68.86","14.36M","1.46%"
"2013-8-26","69.25","68.36","69.79","68.32","10.65M","0.28%"
"2013-8-23","69.06","69.48","69.87","68.55","16.72M","-1.16%"
"2013-8-22","69.87","68.51","69.95","68.13","22.50M","0.00%"
"2013-8-21","69.87","69.91","70.57","69.29","17.91M","-1.10%"
"2013-8-20","70.65","71.81","72.55","70.30","22.41M","-1.67%"
"2013-8-19","71.85","71.04","72.71","70.84","10.96M","0.98%"
"2013-8-16","71.15","70.80","73.25","69.91","24.37M","-0.38%"
"2013-8-15","71.42","71.04","73.52","68.20","59.25M","-0.54%"
"2013-8-13","71.81","71.04","72.36","70.96","15.29M","0.70%"
"2013-8-12","71.31","69.29","71.74","68.55","16.16M","2.80%"
"2013-8-9","69.37","69.37","70.10","68.79","11.63M","0.29%"
"2013-8-8","69.17","70.45","71.00","68.75","20.13M","-1.06%"
"2013-8-7","69.91","72.36","73.75","69.76","24.42M","-4.10%"
"2013-8-6","72.90","71.81","73.56","71.46","19.72M","1.24%"
"2013-8-5","72.01","70.10","72.51","70.10","20.04M","3.00%"
"2013-8-2","69.91","69.68","70.45","69.29","16.90M","-0.11%"
"2013-8-1","69.99","68.71","70.22","68.71","22.26M","2.50%"
"2013-7-31","68.28","69.33","70.34","67.62","35.59M","-3.25%"
"2013-7-30","70.57","68.36","70.65","67.70","33.08M","4.01%"
"2013-7-29","67.85","68.09","69.06","67.62","24.73M","0.62%"
"2013-7-26","67.43","65.99","68.01","65.56","31.35M","3.90%"
"2013-7-25","64.90","64.05","65.25","63.89","16.15M","1.09%"
"2013-7-24","64.20","64.05","64.83","64.01","12.47M","-0.54%"
"2013-7-23","64.55","63.35","64.63","63.35","17.53M","1.53%"
"2013-7-22","63.58","64.98","65.41","63.16","14.83M","-1.87%"
"2013-7-19","64.79","64.24","65.06","63.12","25.07M","1.84%"
"2013-7-18","63.62","64.83","64.98","63.39","16.09M","-0.67%"
"2013-7-17","64.05","64.83","64.83","63.12","23.71M","0.06%"
"2013-7-16","64.01","62.38","64.36","62.11","29.50M","2.61%"
"2013-7-15","62.38","60.17","62.50","60.13","26.26M","3.74%"
"2013-7-12","60.13","60.40","60.67","59.55","9.38M","-0.31%"
"2013-7-11","60.32","59.78","60.40","59.20","15.72M","2.10%"
"2013-7-10","59.08","59.20","59.35","58.42","15.18M","0.99%"
"2013-7-9","58.50","58.69","59.74","58.11","13.82M","-0.32%"
"2013-7-8","58.69","59.55","59.62","57.45","19.45M","-1.95%"
"2013-7-5","59.86","59.97","60.17","59.39","12.13M","0.66%"
"2013-7-4","59.47","58.42","59.66","58.42","14.60M","2.55%"
"2013-7-3","57.99","58.61","59.55","57.45","23.86M","-1.01%"
"2013-7-2","58.58","60.79","60.87","58.54","20.39M","-0.78%"
"2013-6-28","59.04","59.39","59.39","58.23","25.39M","2.15%"
"2013-6-27","57.80","57.84","58.54","57.14","25.65M","2.56%"
"2013-6-26","56.36","55.04","56.48","54.27","25.77M","2.47%"
"2013-6-25","55.00","53.96","55.43","52.29","34.28M","1.72%"
"2013-6-24","54.07","54.69","54.73","53.57","28.15M","-2.52%"
"2013-6-21","55.47","55.74","55.90","54.38","43.96M","-1.51%"
"2013-6-20","56.32","56.87","57.30","56.13","31.06M","-3.15%"
"2013-6-19","58.15","58.42","58.81","57.84","23.19M","-0.33%"
"2013-6-18","58.34","58.34","59.00","57.92","16.28M","-0.14%"
"2013-6-17","58.42","58.50","59.78","57.92","16.35M","0.07%"
"2013-6-14","58.38","58.23","58.89","58.23","14.82M","1.00%"
"2013-6-13","57.80","58.27","59.20","56.71","34.15M","-2.30%"
"2013-6-11","59.16","59.39","60.52","58.81","17.52M","-0.14%"
"2013-6-10","59.24","58.23","60.94","58.23","19.11M","1.80%"
"2013-6-7","58.19","58.42","58.65","57.80","16.45M","-0.14%"
"2013-6-6","58.27","58.23","58.42","57.64","17.35M","-0.05%"
"2013-6-5","58.30","58.23","58.85","58.23","12.31M","-1.00%"
"2013-6-4","58.89","59.12","59.86","58.81","14.65M","0.07%"
"2013-6-3","58.85","59.43","61.14","58.81","17.54M","-1.49%"
"2013-5-31","59.74","60.09","60.09","59.16","19.70M","0.00%"
"2013-5-30","59.74","58.93","59.90","58.93","18.14M","1.37%"
"2013-5-29","58.93","58.23","59.93","58.23","20.24M","-0.19%"
"2013-5-28","59.04","58.23","59.16","57.99","13.90M","1.27%"
"2013-5-27","58.30","58.11","58.61","57.68","11.29M","0.33%"
"2013-5-24","58.11","56.60","58.73","56.60","22.53M","2.25%"
"2013-5-23","56.83","58.42","58.81","56.25","27.29M","-3.37%"
"2013-5-22","58.81","59.00","59.78","58.23","15.79M","-0.32%"
"2013-5-21","59.00","59.78","59.97","58.69","33.30M","-1.75%"
"2013-5-20","60.05","56.87","60.17","56.87","62.44M","5.89%"
"2013-5-16","56.71","55.90","57.33","54.93","63.67M","6.48%"
"2013-5-15","53.26","52.52","53.65","52.48","14.49M","1.70%"
"2013-5-14","52.37","52.21","52.91","51.71","15.37M","0.38%"
"2013-5-13","52.17","53.14","53.37","51.82","12.84M","-2.89%"
"2013-5-10","53.72","53.37","53.76","52.83","8.57M","1.09%"
"2013-5-9","53.14","53.53","53.57","52.91","8.27M","-0.30%"
"2013-5-8","53.30","53.41","53.76","52.56","8.56M","-0.21%"
"2013-5-7","53.41","53.22","53.57","52.95","7.11M","0.13%"
"2013-5-6","53.34","53.57","53.57","52.99","12.11M","1.41%"
"2013-5-3","52.60","54.73","54.73","52.40","19.92M","-0.87%"
"2013-5-2","53.06","51.82","53.49","51.12","34.30M","2.69%"
"2013-4-30","51.67","51.82","52.13","51.32","24.70M","1.61%"
"2013-4-29","50.85","50.85","50.85","50.39","17.09M","1.15%"
"2013-4-26","50.27","50.31","50.46","50.07","16.93M","1.33%"
"2013-4-25","49.61","49.69","49.69","48.99","17.37M","0.47%"
"2013-4-24","49.38","49.49","49.53","48.95","15.70M","1.13%"
"2013-4-23","48.83","49.49","49.65","48.60","11.98M","-1.33%"
"2013-4-22","49.49","49.30","49.80","48.95","15.40M","0.79%"
"2013-4-19","49.10","48.48","49.42","48.06","23.89M","2.33%"
"2013-4-18","47.98","47.82","48.48","47.82","15.62M","-1.11%"
"2013-4-17","48.52","48.06","48.99","47.90","35.53M","2.21%"
"2013-4-16","47.47","47.67","48.21","47.16","23.08M","-0.59%"
"2013-4-15","47.75","47.94","48.06","47.44","13.39M","-1.59%"
"2013-4-12","48.52","48.72","48.83","48.29","22.13M","-0.16%"
"2013-4-11","48.60","48.64","49.10","48.37","23.59M","0.39%"
"2013-4-10","48.41","48.41","48.87","48.13","20.50M","0.73%"
"2013-4-9","48.06","47.55","48.21","47.55","26.30M","2.67%"
